water_name,county,species,quantity,length,stock_date,source_year
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.77,07/16/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.28,07/22/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,504,10.14,07/28/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.14,08/04/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,504,10.05,08/12/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.07,08/18/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.6,08/25/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.6,09/02/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.77,09/08/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,400,11.06,07/01/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,2001,10.28,07/01/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.77,07/07/2008,2008
TRIAL L A-61,SUMMIT,BROOK TROUT,8000,2.92,07/11/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.77,07/14/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,400,10.88,07/14/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1999,10.28,07/21/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,599,10.68,07/28/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.14,07/28/2008,2008
TRIAL L A-61,SUMMIT,TIGER TROUT,2783,2.88,07/28/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1001,10.14,08/04/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1009,10.05,08/12/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,599,11.16,08/12/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.07,08/19/2008,2008
TRIAL L A-61,SUMMIT,GRAYLING ARCTIC,11554,1.56,08/19/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,594,11.16,08/25/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,807,10.6,08/25/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.6,09/02/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,600,10.77,09/08/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.77,09/08/2008,2008
TRIAL L A-61,SUMMIT,RAINBOW,1150,10.77,09/09/2008,2008
W-52,SUMMIT,BROOK TROUT,360,2.92,07/08/2008,2008
W-53,SUMMIT,BROOK TROUT,100,2.92,07/08/2008,2008
WASHINGTON L A-23,SUMMIT,RAINBOW,1056,10.44,07/01/2008,2008
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.77,07/07/2008,2008
WASHINGTON L A-23,SUMMIT,BROOK TROUT,4000,2.92,07/11/2008,2008
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.77,07/16/2008,2008
WASHINGTON L A-23,SUMMIT,RAINBOW,999,10.28,07/21/2008,2008
WASHINGTON L A-23,SUMMIT,RAINBOW,1008,10.14,07/28/2008,2008
WASHINGTON L A-23,SUMMIT,TIGER TROUT,2625,2.88,07/28/2008,2008
WASHINGTON L A-23,SUMMIT,GRAYLING ARCTIC,11554,1.56,08/19/2008,2008
WATSON L A-27,SUMMIT,BROOK TROUT,600,2.92,07/08/2008,2008
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,200,2.92,07/08/2008,2008
"YELLOWPINE,UPPER W65",SUMMIT,BROOK TROUT,300,2.92,07/08/2008,2008
AMOEBA L X-90,DUCHESNE,CUTTHROAT,595,1.42,09/24/2008,2008
ANN L WR-74,DUCHESNE,CUTTHROAT,347,1.42,09/24/2008,2008
BEARD L U-74,DUCHESNE,BROOK TROUT,450,2.92,07/10/2008,2008
BECKY L WR-77,DUCHESNE,BROOK TROUT,330,2.92,07/10/2008,2008
BETSEY L X-7,DUCHESNE,CUTTHROAT,3998,1.42,09/24/2008,2008
BOLLEY L U-96,DUCHESNE,CUTTHROAT,982,1.42,09/24/2008,2008
BONNIE L Z-6,DUCHESNE,BROOK TROUT,600,2.92,07/08/2008,2008
BROOK L U-54,DUCHESNE,BROOK TROUT,1000,2.92,07/10/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,502,9.93,06/23/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,11.06,07/02/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.28,07/03/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.77,07/10/2008,2008
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1000,2.92,07/11/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,249,10.96,07/16/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.77,07/16/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,598,10.28,07/22/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,10.68,07/28/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,600,10.14,07/29/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,600,10.14,08/04/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.05,08/12/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,11.16,08/12/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.07,08/19/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,500,11.16,08/25/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.6,09/02/2008,2008
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,800,10.77,09/08/2008,2008
CHAIN L NO 4 U-4,DUCHESNE,CUTTHROAT,704,1.42,09/24/2008,2008
CONTINENT L X-121,DUCHESNE,CUTTHROAT,2301,1.42,09/24/2008,2008
CRAIG L U-85,DUCHESNE,CUTTHROAT,476,1.42,09/24/2008,2008
DEER L X-55,DUCHESNE,CUTTHROAT,1498,1.42,09/24/2008,2008
DG- 6,DUCHESNE,CUTTHROAT,595,1.42,09/24/2008,2008
DG- 9,DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008,2008
DG-14,DUCHESNE,CUTTHROAT,198,1.42,09/24/2008,2008
DG-15,DUCHESNE,CUTTHROAT,198,1.42,09/24/2008,2008
DG-16,DUCHESNE,CUTTHROAT,198,1.42,09/24/2008,2008
DG-17,DUCHESNE,CUTTHROAT,436,1.42,09/24/2008,2008
DIVIDE L U-59,DUCHESNE,CUTTHROAT,1905,1.42,09/24/2008,2008
DRIFT RES Y-41,DUCHESNE,BROOK TROUT,1000,2.92,07/10/2008,2008
EMERALD L D-20,DUCHESNE,BROOK TROUT,80,2.92,07/08/2008,2008
EVERMAN L Z-36,DUCHESNE,BROOK TROUT,800,2.92,07/08/2008,2008
FERN L X-5,DUCHESNE,BROOK TROUT,1450,2.92,07/08/2008,2008
GIBBY L RC-30,DUCHESNE,CUTTHROAT,298,1.42,09/24/2008,2008
GILBERT L U-82,DUCHESNE,BROOK TROUT,1100,2.92,07/10/2008,2008
GILBERT L U-82,DUCHESNE,CUTTHROAT,1101,1.42,09/24/2008,2008
GRANDADDY L X-9,DUCHESNE,CUTTHROAT,17499,1.42,09/24/2008,2008
HEART L X-13,DUCHESNE,CUTTHROAT,565,1.42,09/24/2008,2008
HELLER L DG-28,DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008,2008
HIDDEN L WR-63,DUCHESNE,CUTTHROAT,1209,5.61,07/09/2008,2008
HOOVER L Z-10,DUCHESNE,BROOK TROUT,950,2.97,07/08/2008,2008
HOOVER L Z-10,DUCHESNE,BROOK TROUT,943,3.04,07/08/2008,2008
JEAN L Z-41,DUCHESNE,BROOK TROUT,2000,2.92,07/08/2008,2008
KATY L WR-34,DUCHESNE,CUTTHROAT,903,1.42,09/24/2008,2008
KINGS L Y-22,DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008,2008
LAMBERT L LF-21,DUCHESNE,BROOK TROUT,700,2.92,07/10/2008,2008
LF-37,DUCHESNE,BROOK TROUT,300,2.92,07/10/2008,2008
LILY PAD L X-2,DUCHESNE,BROOK TROUT,1000,2.92,07/08/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,11.06,07/01/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,2001,10.28,07/01/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.77,07/08/2008,2008
MIRROR L Z-3,DUCHESNE,BROOK TROUT,7500,2.92,07/11/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,2000,10.77,07/14/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,499,10.88,07/14/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,998,10.28,07/21/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,839,10.68,07/28/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,999,10.14,07/28/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,701,10.14,07/29/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1301,10.14,08/04/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,499,11.16,08/11/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1002,10.05,08/11/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.07,08/18/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,999,11.16,08/25/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.6,08/25/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1300,10.6,09/02/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,400,10.77,09/08/2008,2008
MIRROR L Z-3,DUCHESNE,RAINBOW,1500,10.77,09/08/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.28,07/02/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,352,11.06,07/02/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.77,07/11/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.77,07/16/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,260,10.96,07/16/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.28,07/22/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,299,10.68,07/28/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,600,10.14,07/29/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.14,08/04/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,301,11.16,08/12/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.05,08/12/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.07,08/19/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,500,11.16,08/25/2008,2008
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.6,09/02/2008,2008
NELLIE L WR-75,DUCHESNE,CUTTHROAT,298,1.42,09/24/2008,2008
OGDEN L WR-5,DUCHESNE,CUTTHROAT,1399,1.42,09/24/2008,2008
OKEY DOKE L U-5,DUCHESNE,CUTTHROAT,655,1.42,09/24/2008,2008
PACKARD L Z-15,DUCHESNE,BROOK TROUT,900,2.92,07/08/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,598,10.28,07/02/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,11.06,07/02/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,600,10.77,07/08/2008,2008
PASS L Z-5,DUCHESNE,BROOK TROUT,500,2.92,07/11/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,249,10.96,07/16/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,500,10.77,07/16/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,200,10.28,07/17/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,598,10.28,07/21/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,10.68,07/28/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,499,10.14,07/29/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,600,10.14,08/04/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,11.16,08/12/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,600,10.05,08/12/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,600,10.07,08/19/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,499,11.16,08/25/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,299,10.6,08/25/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,601,10.6,09/02/2008,2008
PASS L Z-5,DUCHESNE,RAINBOW,900,10.77,09/08/2008,2008
PENNY NICKELL L U-98,DUCHESNE,CUTTHROAT,595,1.42,09/24/2008,2008
PINTO L X-22,DUCHESNE,BROOK TROUT,5100,2.92,07/08/2008,2008
PIPPEN L U-9,DUCHESNE,CUTTHROAT,496,1.42,09/24/2008,2008
POLE CR L,DUCHESNE,RAINBOW,1400,9.92,06/18/2008,2008
POWELL L Z-30,DUCHESNE,CUTTHROAT,2698,1.42,09/24/2008,2008
RASMUSSEN L NO1 WR35,DUCHESNE,BROOK TROUT,1500,2.92,07/10/2008,2008
RASMUSSEN L NO2 WR36,DUCHESNE,BROOK TROUT,1400,2.92,07/10/2008,2008
RC-36,DUCHESNE,BROOK TROUT,300,2.92,07/10/2008,2008
ROBERTS L U-15,DUCHESNE,CUTTHROAT,1200,1.42,09/24/2008,2008
"ROCK L, LOWER WR-17",DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008,2008
"ROCK L, MIDDLE WR-16",DUCHESNE,CUTTHROAT,595,1.42,09/24/2008,2008
"ROCK L, UPPER WR-14",DUCHESNE,CUTTHROAT,2004,1.42,09/24/2008,2008
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.28,07/02/2008,2008
SCOUT L Z-12,DUCHESNE,BROOK TROUT,997,3.04,07/10/2008,2008
SCOUT L Z-12,DUCHESNE,BROOK TROUT,998,2.97,07/10/2008,2008
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.77,07/10/2008,2008
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.28,07/17/2008,2008
SCOUT L Z-12,DUCHESNE,RAINBOW,398,10.28,07/22/2008,2008
SCOUT L Z-12,DUCHESNE,RAINBOW,408,10.14,07/29/2008,2008
SCOUT L Z-12,DUCHESNE,RAINBOW,341,10.14,08/04/2008,2008
SONNY L X-12,DUCHESNE,BROOK TROUT,400,2.92,07/08/2008,2008
SQUAW L X-95,DUCHESNE,BROOK TROUT,1040,2.92,07/10/2008,2008
STEWART L X-79,DUCHESNE,CUTTHROAT,952,1.42,09/24/2008,2008
TAMARA L WR-73,DUCHESNE,CUTTHROAT,804,1.42,09/24/2008,2008
TUNGSTEN L X-107,DUCHESNE,CUTTHROAT,1349,1.42,09/24/2008,2008
U- 38,DUCHESNE,CUTTHROAT,804,1.42,09/24/2008,2008
U- 42,DUCHESNE,CUTTHROAT,754,1.42,09/24/2008,2008
U- 45,DUCHESNE,CUTTHROAT,496,1.42,09/24/2008,2008
U- 91,DUCHESNE,CUTTHROAT,516,1.42,09/24/2008,2008
U- 93,DUCHESNE,CUTTHROAT,546,1.42,09/24/2008,2008
WALK-UP L WR-55,DUCHESNE,BROOK TROUT,1840,2.92,07/10/2008,2008
WYMAN L Z-14,DUCHESNE,BROOK TROUT,1000,2.92,07/08/2008,2008
X- 22,DUCHESNE,CUTTHROAT,903,1.42,09/24/2008,2008
X- 24,DUCHESNE,CUTTHROAT,1577,1.42,09/24/2008,2008
X- 25,DUCHESNE,CUTTHROAT,1696,1.42,09/24/2008,2008
X- 60,DUCHESNE,CUTTHROAT,804,1.42,09/24/2008,2008
X- 78,DUCHESNE,CUTTHROAT,1696,1.42,09/24/2008,2008
X- 86,DUCHESNE,BROOK TROUT,700,2.92,07/10/2008,2008
X- 89,DUCHESNE,CUTTHROAT,347,1.42,09/24/2008,2008
X-105,DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008,2008
Y-36,DUCHESNE,BROOK TROUT,1050,2.92,07/10/2008,2008
Y-37,DUCHESNE,BROOK TROUT,980,2.92,07/10/2008,2008
ALEXANDER L A-1,SUMMIT,BROOK TROUT,1152,3.47,07/09/2007,2007
BEAVER CR,SUMMIT,RAINBOW,152,10.22,06/12/2007,2007
BEAVER CR,SUMMIT,RAINBOW,157,11.06,06/25/2007,2007
BEAVER CR,SUMMIT,RAINBOW ALBINO,100,10.77,07/02/2007,2007
BEAVER CR,SUMMIT,RAINBOW,151,10.36,07/10/2007,2007
BEAVER CR,SUMMIT,RAINBOW,150,11.28,07/23/2007,2007
BEAVER CR,SUMMIT,BROWN TROUT,342,13.57,10/12/2007,2007
BEAVER L A-17,SUMMIT,BROOK TROUT,398,3.22,07/11/2007,2007
BEAVER L BR-10,SUMMIT,RAINBOW,2038,10.0,06/05/2007,2007
BRIDGER L G-20,SUMMIT,RAINBOW,2009,10.03,05/18/2007,2007
BRIDGER L G-20,SUMMIT,RAINBOW,1800,10.0,06/04/2007,2007
BRIDGER L G-20,SUMMIT,BROOK TROUT,2117,2.57,06/04/2007,2007
BRIDGER L G-20,SUMMIT,RAINBOW,1503,10.34,06/26/2007,2007
BRIDGER L G-20,SUMMIT,RAINBOW,1500,11.02,07/11/2007,2007
BRIDGER L G-20,SUMMIT,RAINBOW,1300,10.96,08/14/2007,2007
CHARITY L P-16,SUMMIT,BROOK TROUT,203,3.22,07/09/2007,2007
CHINA L G-21,SUMMIT,BROOK TROUT,7800,3.22,07/11/2007,2007
CHINA L G-21,SUMMIT,GRAYLING ARCTIC,7799,1.5,07/30/2007,2007
CLIFF L A-34,SUMMIT,CUTTHROAT,1113,1.86,09/10/2007,2007
CRYSTAL L A-51,SUMMIT,BROOK TROUT,498,3.47,07/09/2007,2007
DEAN L W-35,SUMMIT,BROOK TROUT,600,3.22,07/09/2007,2007
"ERICKSON L,SOUTH W25",SUMMIT,BROOK TROUT,998,3.22,07/09/2007,2007
FIRE L A-14,SUMMIT,CUTTHROAT,2492,1.86,09/10/2007,2007
FISH L GR-125,SUMMIT,BROOK TROUT,4605,2.6,07/16/2007,2007
G- 40,SUMMIT,BROOK TROUT,300,3.47,07/09/2007,2007
G- 51,SUMMIT,BROOK TROUT,648,3.47,07/09/2007,2007
G- 52,SUMMIT,BROOK TROUT,300,3.22,07/09/2007,2007
G- 61,SUMMIT,BROOK TROUT,398,3.22,07/09/2007,2007
GR-119,SUMMIT,GRAYLING ARCTIC,301,1.5,07/30/2007,2007
GR-155,SUMMIT,BROOK TROUT,200,2.6,07/16/2007,2007
GR-160,SUMMIT,BROOK TROUT,501,2.6,07/16/2007,2007
GR-161,SUMMIT,BROOK TROUT,400,2.6,07/16/2007,2007
HIDDEN L,SUMMIT,RAINBOW,534,10.03,05/15/2007,2007
HOOP L,SUMMIT,RAINBOW,1067,10.03,05/15/2007,2007
HOOP L,SUMMIT,RAINBOW,8352,2.88,05/17/2007,2007
JERRY L W-28,SUMMIT,BROOK TROUT,398,3.22,07/09/2007,2007
KABELL L GR-140,SUMMIT,GRAYLING ARCTIC,1500,1.5,07/30/2007,2007
LAMBERT MEADOW L A-2,SUMMIT,BROOK TROUT,204,3.47,07/11/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,300,10.0,06/01/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,300,10.0,06/05/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,298,10.86,06/19/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,305,11.06,06/25/2007,2007
LILLY L A-58,SUMMIT,BROOK TROUT,530,3.84,06/28/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,300,10.14,07/03/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,299,10.36,07/10/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,299,11.28,07/17/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,299,11.28,07/23/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,299,11.16,07/31/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,317,10.96,08/07/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,298,10.96,08/14/2007,2007
LILLY L A-58,SUMMIT,RAINBOW,299,10.31,08/21/2007,2007
LILY L BR-11,SUMMIT,RAINBOW,1150,10.0,06/01/2007,2007
LILY L BR-11,SUMMIT,RAINBOW,1101,11.06,06/25/2007,2007
LITTLE ELK L A-19,SUMMIT,CUTTHROAT,2003,1.86,09/10/2007,2007
LOST L A-59,SUMMIT,RAINBOW,1125,10.0,05/31/2007,2007
LOST L A-59,SUMMIT,RAINBOW,1750,10.0,05/31/2007,2007
LOST L A-59,SUMMIT,BROOK TROUT,4004,2.6,06/13/2007,2007
LOST L A-59,SUMMIT,BROOK TROUT,4016,3.84,06/28/2007,2007
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,10.0,06/05/2007,2007
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3469,2.69,06/05/2007,2007
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1400,10.36,07/10/2007,2007
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,763,10.0,06/05/2007,2007
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1024,2.69,06/05/2007,2007
MARSH L G-19,SUMMIT,RAINBOW,1984,10.03,05/18/2007,2007
MARSH L G-19,SUMMIT,RAINBOW,2009,10.03,05/18/2007,2007
OLSON L W-32,SUMMIT,BROOK TROUT,698,3.22,07/09/2007,2007
POT L A-8,SUMMIT,BROOK TROUT,398,3.22,07/11/2007,2007
QUARTER CORNER LG103,SUMMIT,RAINBOW,1215,10.03,05/16/2007,2007
ROCK L A-10,SUMMIT,BROOK TROUT,803,3.22,07/09/2007,2007
ROUND L GR-131,SUMMIT,GRAYLING ARCTIC,1701,1.5,07/30/2007,2007
RUTH L BR-40,SUMMIT,BROOK TROUT,252,3.47,07/09/2007,2007
SCOW L BR-12,SUMMIT,BROOK TROUT,1698,3.47,07/09/2007,2007
"SHINGLE CR,WEST P-60",SUMMIT,BROOK TROUT,398,3.22,07/09/2007,2007
SNOW L GR-130,SUMMIT,GRAYLING ARCTIC,940,1.5,07/30/2007,2007
STAR L A-42,SUMMIT,GRAYLING ARCTIC,2003,1.5,07/30/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.0,06/01/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.0,06/05/2007,2007
TEAPOT L A-60,SUMMIT,BROOK TROUT,501,2.6,06/13/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,585,10.86,06/19/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,500,11.06,06/25/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.14,07/03/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.14,07/09/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,499,11.28,07/17/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,499,11.28,07/23/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,499,11.16,07/31/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.96,08/07/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.96,08/13/2007,2007
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.31,08/21/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1075,10.0,06/05/2007,2007
TRIAL L A-61,SUMMIT,BROOK TROUT,8008,2.6,06/13/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1004,10.86,06/19/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,499,10.74,06/19/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1055,11.06,06/25/2007,2007
TRIAL L A-61,SUMMIT,BROOK TROUT,5296,3.84,06/28/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1008,10.14,07/02/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,540,10.77,07/02/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1980,10.36,07/10/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,510,11.37,07/16/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1010,11.28,07/16/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,999,11.28,07/23/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1008,11.16,07/31/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.96,08/07/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,460,13.57,08/07/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.96,08/13/2007,2007
TRIAL L A-61,SUMMIT,GRAYLING ARCTIC,4243,2.17,08/20/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW,1232,10.31,08/21/2007,2007
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,200,13.57,08/21/2007,2007
TRIAL L A-61,SUMMIT,TIGER TROUT,2000,4.13,08/31/2007,2007
"TWIN L, LOWER A-33",SUMMIT,BROOK TROUT,300,3.22,07/09/2007,2007
W-57,SUMMIT,BROOK TROUT,300,3.22,07/09/2007,2007
W-62,SUMMIT,BROOK TROUT,203,3.22,07/09/2007,2007
WASHINGTON L A-23,SUMMIT,RAINBOW,900,10.0,06/06/2007,2007
WASHINGTON L A-23,SUMMIT,BROOK TROUT,4004,2.6,06/13/2007,2007
WASHINGTON L A-23,SUMMIT,RAINBOW,704,10.86,06/19/2007,2007
WASHINGTON L A-23,SUMMIT,RAINBOW,999,11.06,06/25/2007,2007
WASHINGTON L A-23,SUMMIT,BROOK TROUT,3001,3.84,06/28/2007,2007
WASHINGTON L A-23,SUMMIT,RAINBOW,809,10.14,07/03/2007,2007
WASHINGTON L A-23,SUMMIT,RAINBOW,1654,10.36,07/10/2007,2007
WASHINGTON L A-23,SUMMIT,GRAYLING ARCTIC,2003,1.5,07/30/2007,2007
WASHINGTON L A-23,SUMMIT,GRAYLING ARCTIC,8135,2.85,08/20/2007,2007
WASHINGTON L A-23,SUMMIT,TIGER TROUT,2000,4.13,08/31/2007,2007
WHISKEY ISLAND L BR3,SUMMIT,GRAYLING ARCTIC,2003,1.5,07/30/2007,2007
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,203,3.22,07/09/2007,2007
AUDRY L RC-45,DUCHESNE,BROOK TROUT,998,3.22,07/09/2007,2007
BLYTHE L Z-20,DUCHESNE,BROOK TROUT,698,3.22,07/09/2007,2007
BONNIE L Z-6,DUCHESNE,BROOK TROUT,600,3.47,07/09/2007,2007
BRINKLEY L RC-4,DUCHESNE,BROOK TROUT,600,3.22,07/09/2007,2007
BUD L Z-2,DUCHESNE,GRAYLING ARCTIC,506,2.17,08/20/2007,2007
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.0,06/06/2007,2007
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1001,2.6,06/13/2007,2007
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.86,06/19/2007,2007
